#{"t_start": 1764024509.8966324, "env_id": "None"}
r,l,t
18.012957,12,21.527822
17.099876,12,21.53425
8.150844,12,21.554085
17.085943,12,21.564312
-6.283698,12,21.575344
17.873011,12,21.58769
-1.159498,12,21.600084
17.608788,12,21.610631
13.007454,12,21.620843
15.476268,12,21.632478
17.641,12,21.634747
17.264925,12,21.657483
16.657372,12,21.66873
16.565943,12,21.67873
15.822232,12,21.694031
18.78032,12,21.705973
11.727507,12,21.716911
18.169427,12,21.727614
16.758361,12,21.732395
4.505098,12,21.750265
17.753856,12,21.763302
17.803979,12,21.774196
15.846294,12,21.78573
14.220013,12,21.802798
17.583873,12,21.81659
18.330438,12,21.82811
