#{"t_start": 1764028923.597957, "env_id": "None"}
r,l,t
-78.429795,12,13.943857
-0.404387,12,13.955972
-5.248107,12,13.96248
16.936243,12,13.977371
-102.21035,12,13.99432
-5.887764,12,14.005939
-58.598488,12,14.012478
-101.963564,12,14.027969
-92.337301,12,14.027969
19.296949,12,14.051902
17.297268,12,14.063126
-9.55504,12,14.073666
-26.806902,12,14.077472
17.172097,12,14.099161
-15.351195,12,14.112137
17.433461,12,14.112137
18.885518,12,14.12579
12.845495,12,14.142411
4.364087,12,14.158144
15.745322,12,14.162275
-76.715074,12,14.177477
6.948186,12,14.177477
15.94771,12,14.198811
18.3922,12,14.212291
17.760516,12,14.212291
-11.115115,12,14.228763
-78.039405,12,14.247373
-89.869146,12,14.258383
-37.439181,12,14.269058
15.817093,12,14.279418
16.977562,12,14.293844
15.261376,12,14.299336
11.471323,12,14.312341
-129.594633,12,14.327534
-104.674741,12,14.327534
-31.93383,12,14.348806
-164.102579,12,14.361958
16.071009,12,14.377936
-44.989526,12,14.377936
-3.452217,12,14.398875
17.231117,12,14.412302
18.030993,12,14.419937
-11.38442,12,14.427216
7.349193,12,14.450983
-45.620231,12,14.463088
16.145524,12,14.477616
9.6318,12,14.478121
-17.818789,12,14.498636
5.833782,12,14.512332
-24.41639,12,14.512332
-21.682253,12,14.527512
-37.391405,12,14.543008
0.78231,12,14.556188
16.416977,12,14.562202
-47.888431,12,14.575849
-167.711796,12,14.599112
-111.964031,12,14.616343
16.457241,12,14.627953
-35.283189,12,14.627953
-94.593981,12,14.652096
-32.67785,12,14.665932
14.490414,12,14.675775
18.423022,12,14.691532
-2.336725,12,14.698574
-18.722983,12,14.712439
-22.272441,12,14.712439
18.02046,12,14.725787
-18.389088,12,14.748897
-38.67769,12,14.759007
-42.001715,12,14.769599
-6.227759,12,14.775651
14.326764,12,14.79328
16.498649,12,14.806154
5.690116,12,14.818838
14.564815,12,14.827458
16.193077,12,14.845102
-18.942309,12,14.859373
-41.366582,12,14.872003
-92.535662,12,14.875889
15.693794,12,14.897611
-61.057421,12,14.909258
3.855702,12,14.912174
16.481671,12,14.925651
-56.066439,12,14.925651
14.884565,12,14.949095
18.177174,12,14.962418
-121.290316,12,14.962418
-66.998919,12,14.983309
-59.093992,12,14.993822
14.012842,12,15.006088
-70.71861,12,15.026834
16.446994,12,15.04292
-14.662973,12,15.059199
-59.643322,12,15.075043
-91.864883,12,15.081582
5.505311,12,15.100527
18.638992,12,15.110876
-148.620386,12,15.111885
-18.214207,12,15.134856
6.376727,12,15.148905
-36.849881,12,15.160188
4.182372,12,15.161722
17.321308,12,15.179367
-37.586826,12,15.19237
-116.601062,12,15.204868
11.05433,12,15.212399
-76.606707,12,15.22727
15.924193,12,15.248811
-39.266763,12,15.260493
-8.70245,12,15.275818
-5.751987,12,15.275818
-47.704942,12,15.292287
2.871819,12,15.308039
-129.118944,12,15.312303
-28.685665,12,15.32911
-12.592921,12,15.3406
16.842174,12,15.34938
16.154425,12,15.367462
16.941976,12,15.375793
